Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Home_TablePosDiff,Away_TablePosDiff,Season,Home_Elo,Away_Elo,Elo_Difference,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds,NumBookies,B365HomeOdds,B365DrawOdds,B365AwayOdds,Home_TablePosDiff_Rolling5,Home_GoalsFor_Rolling5,Home_GoalsAgainst_Rolling5,Home_GoalDifference_Rolling5,Home_Shots_Rolling5,Home_ShotsAgainst_Rolling5,Home_ShotDifference_Rolling5,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTargetAgainst_Rolling5,Home_ShotOnTargetDifference_Rolling5,Home_ShotAccuracy_Rolling5,Home_Corners_Rolling5,Home_CornerDifference_Rolling5,Home_Fouls_Rolling5,Home_FoulDifference_Rolling5,Home_Points_Rolling5,Home_Win_Rolling5,Home_xG_Rolling5,Home_xGA_Rolling5,Home_deep_Rolling5,Home_deep_allowed_Rolling5,Home_OpponentElo_Rolling5,Home_TablePosDiff_RollingTeam7,Home_GoalsFor_RollingTeam7,Home_GoalsAgainst_RollingTeam7,Home_GoalDifference_RollingTeam7,Home_Shots_RollingTeam7,Home_ShotsAgainst_RollingTeam7,Home_ShotDifference_RollingTeam7,Home_ShotsOnTarget_RollingTeam7,Home_ShotsOnTargetAgainst_RollingTeam7,Home_ShotOnTargetDifference_RollingTeam7,Home_ShotAccuracy_RollingTeam7,Home_Corners_RollingTeam7,Home_CornerDifference_RollingTeam7,Home_Fouls_RollingTeam7,Home_FoulDifference_RollingTeam7,Home_Points_RollingTeam7,Home_Win_RollingTeam7,Home_xG_RollingTeam7,Home_xGA_RollingTeam7,Home_deep_RollingTeam7,Home_deep_allowed_RollingTeam7,Away_TablePosDiff_Rolling5,Away_GoalsFor_Rolling5,Away_GoalsAgainst_Rolling5,Away_GoalDifference_Rolling5,Away_Shots_Rolling5,Away_ShotsAgainst_Rolling5,Away_ShotDifference_Rolling5,Away_ShotsOnTarget_Rolling5,Away_ShotsOnTargetAgainst_Rolling5,Away_ShotOnTargetDifference_Rolling5,Away_ShotAccuracy_Rolling5,Away_Corners_Rolling5,Away_CornerDifference_Rolling5,Away_Fouls_Rolling5,Away_FoulDifference_Rolling5,Away_Points_Rolling5,Away_Win_Rolling5,Away_xG_Rolling5,Away_xGA_Rolling5,Away_deep_Rolling5,Away_deep_allowed_Rolling5,Away_OpponentElo_Rolling5,Away_TablePosDiff_RollingTeam7,Away_GoalsFor_RollingTeam7,Away_GoalsAgainst_RollingTeam7,Away_GoalDifference_RollingTeam7,Away_Shots_RollingTeam7,Away_ShotsAgainst_RollingTeam7,Away_ShotDifference_RollingTeam7,Away_ShotsOnTarget_RollingTeam7,Away_ShotsOnTargetAgainst_RollingTeam7,Away_ShotOnTargetDifference_RollingTeam7,Away_ShotAccuracy_RollingTeam7,Away_Corners_RollingTeam7,Away_CornerDifference_RollingTeam7,Away_Fouls_RollingTeam7,Away_FoulDifference_RollingTeam7,Away_Points_RollingTeam7,Away_Win_RollingTeam7,Away_xG_RollingTeam7,Away_xGA_RollingTeam7,Away_deep_RollingTeam7,Away_deep_allowed_RollingTeam7
2014-09-13,00:00,Arsenal,Man City,D,2.0,2.0,-3,3,14-15,1863.0838623,1948.34814453,-85.26428222999994,2.925,3.3725,2.47,8,3.0,3.4,2.5,0.0,2.0,1.0,1.0,14.0,4.0,10.0,6.0,2.0,4.0,0.42857142857142855,9.0,6.0,13.0,6.0,3.0,1.0,1.55411,0.158151,9.0,0.0,,0.0,1.5675675675675675,1.3243243243243243,0.24324324324324326,18.0,7.45945945945946,10.54054054054054,5.027027027027027,2.4324324324324325,2.5945945945945947,0.2871992871992872,7.486486486486487,3.6216216216216215,11.594594594594595,2.324324324324324,1.4864864864864864,0.6216216216216216,1.8360386486486486,0.821371,10.405405405405405,2.7027027027027026,0.0,2.0,0.0,2.0,13.0,12.0,1.0,5.0,0.0,5.0,0.38461538461538464,3.0,0.0,11.0,-3.0,3.0,1.0,1.48053,0.965583,9.0,6.0,,0.0,1.4594594594594597,0.7567567567567568,0.7027027027027027,13.0,9.513513513513514,3.4864864864864864,3.3783783783783785,1.837837837837838,1.5405405405405406,0.2917532917532918,7.4324324324324325,2.7027027027027026,12.945945945945946,-6.5675675675675675,1.7027027027027026,0.5675675675675675,1.1718394054054053,0.6570158648648649,13.972972972972974,5.45945945945946
2014-09-13,00:00,Chelsea,Swansea,H,4.0,2.0,1,-1,14-15,1934.08032227,1698.40197754,235.67834473,1.3,5.358750000000001,10.88,8,1.3,5.75,12.0,0.0,2.0,0.0,2.0,27.0,6.0,21.0,10.0,4.0,6.0,0.37037037037037035,8.0,1.0,11.0,0.0,3.0,1.0,2.02939,0.550894,12.0,1.0,,0.0,3.972972972972973,1.5405405405405406,2.4324324324324325,16.62162162162162,11.486486486486486,5.135135135135135,7.4324324324324325,4.8108108108108105,2.6216216216216215,0.4747474747474747,4.1891891891891895,-2.5135135135135136,12.18918918918919,-4.135135135135135,3.0,1.0,2.052668108108108,0.8955837027027027,9.35135135135135,5.5675675675675675,0.0,2.0,1.0,1.0,5.0,14.0,-9.0,4.0,5.0,-1.0,0.8,0.0,-4.0,20.0,-6.0,3.0,1.0,0.278076,1.16635,2.0,8.0,,0.0,2.108108108108108,0.24324324324324326,1.864864864864865,10.945945945945946,14.216216216216216,-3.27027027027027,6.054054054054054,2.4054054054054053,3.6486486486486487,0.5873873873873874,0.6486486486486487,-4.324324324324325,13.729729729729732,-2.6486486486486487,3.0,1.0,1.2404276756756756,0.858480054054054,3.2972972972972974,7.027027027027027
2014-09-13,00:00,Crystal Palace,Burnley,D,0.0,0.0,1,-1,14-15,1612.3572998,1606.8527832,5.504516599999988,2.19125,3.25,3.545,8,2.25,3.3,3.6,0.0,1.0,3.0,-2.0,9.0,17.0,-8.0,4.0,8.0,-4.0,0.4444444444444444,6.0,-3.0,14.0,-3.0,0.0,0.0,0.617283,1.33957,7.0,6.0,,0.0,1.864864864864865,2.7567567567567566,-0.8918918918918919,9.08108108108108,16.7027027027027,-7.621621621621622,4.8108108108108105,5.783783783783784,-0.972972972972973,0.5180180180180181,4.405405405405405,-5.45945945945946,17.37837837837838,-5.45945945945946,0.43243243243243246,0.21621621621621623,0.9567490540540541,1.5466483783783784,3.5675675675675675,8.45945945945946,0.0,0.0,1.0,-1.0,12.0,10.0,2.0,1.0,5.0,-4.0,0.08333333333333333,3.0,1.0,13.0,1.0,0.0,0.0,0.843331,0.914215,9.0,2.0,,0.0,0.24324324324324326,1.054054054054054,-0.8108108108108109,9.972972972972974,8.945945945945946,1.027027027027027,2.108108108108108,3.2162162162162167,-1.1081081081081081,0.2252252252252252,3.2432432432432434,-0.7297297297297297,10.0,2.2972972972972974,0.43243243243243246,0.21621621621621623,0.5859507297297297,1.016668,4.27027027027027,7.837837837837838
2014-09-13,00:00,Liverpool,Aston Villa,A,0.0,1.0,-1,1,14-15,1904.47961426,1631.71728516,272.7623291,1.295,5.577500000000001,10.85625,8,1.3,6.0,11.0,0.0,2.0,1.0,1.0,12.0,12.0,0.0,5.0,6.0,-1.0,0.4166666666666667,2.0,-4.0,8.0,3.0,3.0,1.0,1.33192,1.55248,6.0,9.0,,0.0,2.108108108108108,1.2162162162162162,0.8918918918918919,13.837837837837839,8.864864864864865,4.972972972972973,5.648648648648648,3.1891891891891886,2.4594594594594597,0.3933010550657609,4.054054054054054,-2.3783783783783785,8.972972972972974,3.972972972972973,2.027027027027027,0.6756756756756757,1.802720756756757,1.013838918918919,5.45945945945946,8.35135135135135,0.0,1.0,0.0,1.0,7.0,12.0,-5.0,2.0,2.0,0.0,0.2857142857142857,8.0,6.0,9.0,5.0,3.0,1.0,0.909774,0.423368,4.0,3.0,,0.0,1.1081081081081081,0.43243243243243246,0.6756756756756757,9.378378378378379,10.378378378378379,-1.0,2.2162162162162162,3.081081081081081,-0.8648648648648649,0.22674622674622674,5.513513513513513,-0.27027027027027006,9.64864864864865,0.6756756756756757,2.3513513513513513,0.8378378378378378,0.6623600540540541,0.45470086486486483,4.864864864864865,6.027027027027027
2014-09-13,00:00,Southampton,Newcastle,H,4.0,0.0,8,-8,14-15,1721.45495605,1642.86767578,78.58728027000006,1.8175,3.535,4.7075,8,1.8,3.75,5.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,0.25,1.0,-4.0,14.0,1.0,1.0,0.5,0.665853,0.665791,5.0,2.0,,0.0,1.5405405405405406,0.918918918918919,0.6216216216216216,13.297297297297296,7.243243243243243,6.054054054054054,5.5675675675675675,2.72972972972973,2.8378378378378377,0.3948948948948949,5.675675675675675,2.7027027027027026,12.837837837837839,-1.2702702702702702,1.6216216216216217,0.5945945945945946,1.2747198918918918,0.8146037837837838,8.567567567567568,2.108108108108108,0.0,0.0,0.0,0.0,11.0,9.0,2.0,4.0,0.0,4.0,0.36363636363636365,7.0,0.0,8.0,3.0,1.0,0.5,0.699295,0.507525,7.0,4.0,,0.0,1.2972972972972974,1.7837837837837838,-0.4864864864864865,14.27027027027027,11.27027027027027,3.0,3.027027027027027,4.243243243243243,-1.2162162162162162,0.21403221403221404,7.756756756756757,3.027027027027027,9.72972972972973,4.72972972972973,0.7567567567567568,0.3783783783783784,1.1958364054054054,1.2428116216216216,8.054054054054054,4.783783783783784
2014-09-13,00:00,Stoke,Leicester,A,0.0,1.0,5,-5,14-15,1698.11755371,1642.7791748,55.33837891000008,2.1,3.2875,3.78375,8,2.1,3.4,4.0,0.0,0.0,1.0,-1.0,12.0,7.0,5.0,2.0,2.0,0.0,0.16666666666666666,2.0,-6.0,14.0,-5.0,0.0,0.0,0.423368,0.909774,3.0,4.0,,0.0,0.7567567567567568,0.5675675675675675,0.1891891891891892,12.108108108108109,11.54054054054054,0.5675675675675675,2.324324324324324,2.0,0.32432432432432434,0.21530176793334688,3.8378378378378377,-4.162162162162162,8.81081081081081,2.675675675675676,1.6216216216216217,0.5945945945945946,0.7545109189189189,0.8891447027027028,6.6756756756756745,9.837837837837839,0.0,0.0,2.0,-2.0,6.0,27.0,-21.0,4.0,10.0,-6.0,0.6666666666666666,7.0,-1.0,11.0,0.0,0.0,0.0,0.550894,2.02939,1.0,12.0,,0.0,0.918918918918919,1.5675675675675675,-0.6486486486486487,8.513513513513514,22.2972972972973,-13.783783783783784,3.324324324324324,6.5675675675675675,-3.2432432432432434,0.4266994266994266,5.162162162162162,-3.2162162162162162,13.513513513513514,-4.918918918918919,0.6756756756756757,0.33783783783783783,0.8397652972972974,1.8004318108108108,2.2972972972972974,13.162162162162161
2014-09-13,00:00,Sunderland,Tottenham,D,2.0,2.0,-8,8,14-15,1640.86132812,1797.59924316,-156.73791503999996,3.57,3.3875,2.11875,8,3.6,3.5,2.15,0.0,1.0,1.0,0.0,11.0,10.0,1.0,3.0,3.0,0.0,0.2727272727272727,4.0,0.0,10.0,5.0,1.0,0.5,0.666489,0.941557,4.0,2.0,,0.0,0.8108108108108109,1.2432432432432432,-0.43243243243243246,12.18918918918919,13.45945945945946,-1.2702702702702702,4.054054054054054,4.351351351351352,-0.29729729729729737,0.3201123201123201,4.621621621621622,0.13513513513513503,9.324324324324325,3.3783783783783785,0.5675675675675675,0.28378378378378377,0.8744450000000001,1.2652398378378378,5.054054054054054,5.135135135135135,0.0,1.0,0.0,1.0,10.0,18.0,-8.0,4.0,4.0,0.0,0.4,5.0,-3.0,10.0,2.0,3.0,1.0,1.01706,1.8531,3.0,9.0,,0.0,1.5405405405405406,1.2972972972972974,0.24324324324324326,11.297297297297296,14.64864864864865,-3.3513513513513513,3.027027027027027,4.756756756756757,-1.7297297297297298,0.24916344916344918,6.513513513513513,1.3243243243243243,12.378378378378379,-2.7567567567567566,1.7027027027027026,0.5675675675675675,1.2323118918918918,1.9860178378378381,5.918918918918919,4.5675675675675675
2014-09-13,00:00,West Brom,Everton,A,0.0,2.0,-2,2,14-15,1625.01318359,1810.02612305,-185.0129394600001,3.44625,3.3600000000000003,2.17,8,3.5,3.5,2.2,0.0,2.0,2.0,0.0,10.0,7.0,3.0,5.0,2.0,3.0,0.5,6.0,3.0,18.0,-9.0,1.0,0.5,1.68343,0.991901,6.0,3.0,,0.0,0.4864864864864865,1.7837837837837838,-1.2972972972972974,11.945945945945946,10.783783783783784,1.162162162162162,2.72972972972973,4.594594594594595,-1.864864864864865,0.25675675675675674,6.108108108108108,5.054054054054054,12.702702702702704,-1.6486486486486487,0.5675675675675675,0.28378378378378377,0.9266757297297298,1.333510945945946,4.27027027027027,4.513513513513513,0.0,2.0,2.0,0.0,13.0,11.0,2.0,3.0,3.0,0.0,0.23076923076923078,6.0,3.0,10.0,6.0,1.0,0.5,0.613273,1.2783,15.0,1.0,,0.0,2.4324324324324325,3.72972972972973,-1.2972972972972974,13.108108108108109,12.08108108108108,1.027027027027027,4.405405405405405,5.162162162162162,-0.7567567567567568,0.3152745505686682,5.891891891891892,3.324324324324324,8.702702702702704,7.945945945945946,0.5675675675675675,0.28378378378378377,1.2085550540540542,1.6522621621621623,9.378378378378379,5.864864864864865
2014-09-14,00:00,Man United,QPR,H,4.0,0.0,-1,1,14-15,1833.36987305,1570.29748535,263.07238770000004,1.2875,5.56625,11.59875,8,1.29,6.25,12.0,0.0,1.0,2.0,-1.0,14.0,5.0,9.0,5.0,4.0,1.0,0.35714285714285715,4.0,4.0,14.0,6.0,0.0,0.0,1.16635,0.278076,8.0,2.0,,0.0,0.5675675675675675,0.8108108108108109,-0.24324324324324326,9.675675675675675,8.675675675675675,1.0,3.054054054054054,3.2432432432432434,-0.1891891891891892,0.30772200772200775,4.864864864864865,2.27027027027027,14.324324324324325,-1.8918918918918919,0.7567567567567568,0.3783783783783784,0.7911440540540542,0.5059591351351352,7.351351351351352,2.6486486486486487,0.0,0.0,4.0,-4.0,9.0,18.0,-9.0,1.0,5.0,-4.0,0.1111111111111111,6.0,-1.0,6.0,6.0,0.0,0.0,1.07617,2.38894,2.0,8.0,,0.0,0.43243243243243246,1.5405405405405406,-1.1081081081081081,15.324324324324325,15.432432432432432,-0.10810810810810811,3.945945945945946,5.1891891891891895,-1.2432432432432432,0.23296981191718033,5.621621621621622,-1.4324324324324325,7.837837837837838,2.3783783783783785,1.2972972972972974,0.43243243243243246,1.3617402702702703,1.4636458918918918,3.918918918918919,6.837837837837838
2014-09-15,00:00,Hull,West Ham,D,2.0,2.0,3,-3,14-15,1569.79052734,1655.78710938,-85.99658204000002,2.18125,3.285,3.5700000000000003,8,2.15,3.4,3.75,0.0,1.0,1.0,0.0,9.0,19.0,-10.0,2.0,3.0,-1.0,0.2222222222222222,4.0,-1.0,10.0,0.0,1.0,0.5,0.870175,1.60916,2.0,13.0,,0.0,1.0,1.1891891891891893,-0.1891891891891892,9.486486486486486,15.54054054054054,-6.054054054054054,2.918918918918919,4.162162162162162,-1.2432432432432432,0.3046683046683047,6.513513513513513,1.6486486486486487,10.0,-0.43243243243243246,1.054054054054054,0.40540540540540543,0.6789813513513514,1.260675837837838,4.891891891891892,7.054054054054054,0.0,3.0,1.0,2.0,17.0,9.0,8.0,8.0,4.0,4.0,0.47058823529411764,9.0,3.0,11.0,3.0,3.0,1.0,1.33957,0.617283,6.0,7.0,,0.0,1.4054054054054055,1.864864864864865,-0.4594594594594595,11.62162162162162,13.135135135135135,-1.5135135135135136,4.4324324324324325,5.72972972972973,-1.2972972972972974,0.42289348171701113,5.72972972972973,-1.3243243243243243,11.243243243243244,1.3513513513513513,0.972972972972973,0.32432432432432434,1.1599002162162162,1.1287301621621622,4.135135135135135,7.756756756756757
2014-09-20,00:00,Aston Villa,Arsenal,A,0.0,3.0,5,-5,14-15,1642.02539062,1851.50732422,-209.48193360000005,4.465714285714285,3.5614285714285714,1.8471428571428568,7,4.75,3.6,1.85,0.0,1.2,0.6,0.6,10.2,9.8,0.3999999999999999,2.4,3.4,-1.0000000000000002,0.21818181818181817,4.6,-2.4,9.8,-0.6,2.2,0.8,0.5865996,0.453046,5.2,7.0,1575.47485352,0.3657142857142857,1.0685714285714285,0.2742857142857143,0.7942857142857143,7.777142857142858,13.165714285714285,-5.388571428571429,1.7714285714285714,2.32,-0.5485714285714286,0.21696474953617814,5.691428571428571,-0.537142857142857,9.777142857142858,0.06285714285714286,2.5885714285714285,0.8971428571428571,0.6767384571428572,0.5546857371428572,3.4514285714285715,5.651428571428571,0.0,1.4000000000000001,1.4000000000000001,0.0,19.6,8.6,11.000000000000002,4.8,2.6,2.2,0.2423076923076923,7.199999999999999,3.0,10.799999999999999,1.5999999999999996,1.0,0.5,1.951314,1.0195618000000002,11.000000000000002,3.5999999999999996,1637.9921875,-1.0971428571428572,1.7257142857142858,1.5714285714285714,0.15428571428571428,16.902857142857144,10.217142857142857,6.685714285714286,5.382857142857143,4.468571428571429,0.9142857142857143,0.3284521193092622,4.748571428571428,1.2,11.377142857142857,2.9371428571428573,1.3085714285714285,0.5771428571428572,1.924542,1.3651768057142857,9.891428571428571,7.565714285714286
2014-09-20,00:00,Burnley,Sunderland,D,0.0,0.0,-3,3,14-15,1603.75732422,1639.23352051,-35.47619628999996,2.541428571428572,3.23,2.948571428571429,7,2.5,3.3,3.1,0.0,0.4,1.2,-0.8,9.0,8.6,0.3999999999999999,2.6,2.4,0.19999999999999996,0.2888888888888889,3.4,-1.3999999999999997,8.4,2.8000000000000003,0.6,0.3,0.456704,1.1323526000000002,2.0,10.6,1838.26733398,-0.3657142857142857,0.15428571428571428,0.6685714285714285,-0.5142857142857142,10.348571428571429,10.794285714285714,-0.44571428571428573,2.434285714285714,3.137142857142857,-0.7028571428571428,0.2425974025974026,3.8857142857142857,-0.46285714285714286,10.0,2.1885714285714286,0.64,0.32,0.8285470342857143,0.9303104228571427,4.171428571428572,6.8,0.0,0.8,1.4000000000000001,-0.6,12.4,14.8,-2.4,4.4,5.0,-0.6,0.33928571428571425,4.8,0.0,9.0,3.0000000000000004,0.4,0.2,0.9753662,1.4370340000000001,5.3999999999999995,6.6,1561.10498047,-2.9257142857142857,1.2457142857142858,1.52,-0.2742857142857143,9.925714285714285,14.022857142857143,-4.097142857142857,2.9371428571428573,4.954285714285715,-2.0171428571428573,0.2639950525664811,4.76,0.08571428571428566,9.571428571428571,3.24,0.7257142857142858,0.3628571428571429,0.6786126800000001,1.5474616114285715,5.765714285714286,5.451428571428571
2014-09-20,00:00,Newcastle,Hull,D,2.0,2.0,-10,10,14-15,1628.3425293,1566.1953125,62.14721680000002,2.1842857142857146,3.307142857142857,3.5800000000000005,7,2.2,3.3,3.75,0.0,1.7999999999999998,2.6,-0.8,15.6,12.4,3.1999999999999997,2.4,6.2,-3.8000000000000003,0.13333333333333333,7.8,4.2,10.4,5.3999999999999995,0.6,0.3,1.4048892,1.5885479999999998,8.4,5.3999999999999995,1609.94445801,-2.9257142857142857,0.8228571428571428,2.5942857142857143,-1.7714285714285714,12.342857142857143,10.805714285714286,1.5371428571428571,3.382857142857143,5.251428571428572,-1.8685714285714285,0.2982972582972583,6.748571428571428,1.92,8.731428571428571,5.925714285714286,0.48,0.24,1.179168462857143,1.5626574285714288,5.474285714285714,4.497142857142857,0.0,1.0,1.2,-0.19999999999999996,9.8,14.2,-4.4,3.4,4.8,-1.4000000000000001,0.34545454545454546,7.8,2.8000000000000003,10.0,-0.6,1.2,0.4,0.6203560000000001,1.1438576,6.2,4.0,1626.03295898,1.0971428571428572,1.3657142857142857,1.4857142857142858,-0.12,10.04,15.708571428571428,-5.668571428571428,4.045714285714285,4.102857142857143,-0.05714285714285714,0.3927272727272727,5.228571428571429,-1.5142857142857142,10.731428571428571,-2.1028571428571428,1.0342857142857143,0.44,0.5912474628571429,1.0416137714285716,3.4685714285714284,4.474285714285714
2014-09-20,00:00,QPR,Stoke,D,2.0,2.0,-3,3,14-15,1561.69189453,1682.60253906,-120.91064453000013,2.75,3.128571428571429,2.801428571428571,7,2.8,3.25,2.8,0.0,0.6,0.4,0.19999999999999996,18.4,14.0,4.4,5.3999999999999995,5.2,0.20000000000000007,0.29298245614035084,5.6000000000000005,-1.6,8.8,0.6,1.7999999999999998,0.6,1.52393,1.0256337999999998,4.6,6.2,1650.05383301,0.3657142857142857,0.2742857142857143,2.44,-2.165714285714286,13.01142857142857,16.737142857142857,-3.7257142857142855,3.2342857142857144,6.582857142857143,-3.3485714285714288,0.22903926482873851,3.9314285714285715,-1.64,7.897142857142857,2.605714285714286,0.8228571428571428,0.2742857142857143,1.0698211771428572,1.7362727657142853,3.9485714285714284,7.628571428571429,0.0,1.0,0.4,0.6,11.8,13.2,-1.3999999999999992,2.4,2.0,0.4,0.2345864661654135,4.4,-3.8,7.0,5.3999999999999995,2.2,0.8,0.8235392,0.8831308,7.6000000000000005,12.2,1963.54602051,1.8285714285714285,0.48,0.7257142857142858,-0.24571428571428572,16.457142857142856,10.245714285714286,6.211428571428572,2.9371428571428573,1.6342857142857143,1.302857142857143,0.19751521661296095,7.188571428571429,1.0171428571428571,8.514285714285714,4.257142857142857,1.0285714285714285,0.37714285714285717,1.0812068114285713,0.7827833942857143,7.16,8.434285714285714
2014-09-20,00:00,Swansea,Southampton,A,0.0,1.0,1,-1,14-15,1690.55395508,1726.69628906,-36.1423339800001,2.475714285714285,3.3057142857142856,2.975714285714285,7,2.5,3.3,3.1,0.0,2.2,0.0,2.2,13.0,14.399999999999999,-1.4000000000000001,6.8,1.6,5.2,0.52,0.8,-4.6,11.600000000000001,-1.6,3.0,1.0,1.5815319999999997,0.7553314,3.8000000000000003,6.6,1634.42712402,-0.3657142857142857,2.0685714285714285,1.6171428571428572,0.4514285714285714,10.965714285714286,19.622857142857143,-8.657142857142857,4.571428571428571,4.817142857142857,-0.24571428571428572,0.4390649350649351,1.8742857142857143,-3.84,12.731428571428571,-1.3142857142857143,1.9028571428571428,0.6342857142857142,1.1603736685714283,1.8485892914285715,2.822857142857143,13.234285714285715,0.0,2.2,1.4000000000000001,0.7999999999999999,15.6,7.199999999999999,8.4,7.199999999999999,3.2,4.0,0.4666666666666667,7.8,5.800000000000001,12.200000000000001,-2.4,1.7999999999999998,0.6,1.56607,0.9139018,10.2,2.4,1667.56555176,2.9257142857142857,2.44,0.5828571428571429,1.8571428571428572,12.09142857142857,7.885714285714286,4.2057142857142855,6.091428571428572,3.1942857142857144,2.8971428571428572,0.5064761904761904,5.428571428571429,1.7142857142857142,13.628571428571428,-3.7314285714285713,2.125714285714286,0.7428571428571429,1.5828963885714284,0.9373580571428572,6.897142857142857,1.7028571428571428
2014-09-20,00:00,West Ham,Liverpool,H,3.0,1.0,-6,6,14-15,1650.09851074,1885.93200684,-235.83349610000005,4.405714285714286,3.727142857142857,1.827142857142857,7,4.5,3.8,1.85,0.0,0.6,2.2,-1.6,9.6,14.8,-5.199999999999999,2.8000000000000003,6.4,-3.5999999999999996,0.38888888888888884,4.4,-3.0,11.4,0.3999999999999999,0.0,0.0,1.1223738,1.351902,3.6000000000000005,7.8,1709.67651367,-1.0971428571428572,1.6228571428571428,1.9142857142857144,-0.2914285714285714,13.222857142857142,12.354285714285714,0.8685714285714285,4.274285714285714,5.828571428571428,-1.5542857142857143,0.3596638655462185,7.291428571428572,1.72,9.691428571428572,2.6857142857142855,0.9828571428571429,0.38857142857142857,0.9776932342857143,0.8765167085714285,2.6228571428571428,5.285714285714286,0.0,2.2,1.2,0.9999999999999999,14.600000000000001,7.8,6.8,6.0,2.2,3.8,0.3914438502673796,4.6,-1.9999999999999998,9.4,4.2,1.7999999999999998,0.6,2.0066576,0.8170520000000001,5.2,8.0,1809.38024902,-0.3657142857142857,1.337142857142857,1.1371428571428572,0.2,15.36,7.451428571428571,7.908571428571428,3.9485714285714284,2.3885714285714283,1.56,0.2697827009591715,5.131428571428572,-1.1428571428571428,8.982857142857142,2.8857142857142857,1.2857142857142858,0.42857142857142855,1.4097154971428574,0.89967648,5.291428571428572,5.662857142857143
2014-09-21,00:00,Everton,Crystal Palace,A,2.0,3.0,7,-7,14-15,1820.68225098,1606.16894531,214.5133056699999,1.414285714285714,4.598571428571428,8.324285714285713,7,1.4,5.0,9.0,0.0,2.6,4.4,-1.7999999999999998,13.4,12.4,0.9999999999999996,5.0,6.0,-1.0,0.3470588235294117,6.0,3.5999999999999996,8.200000000000001,8.6,0.4,0.2,1.403176,1.7894100000000002,7.8,7.4,1922.30566406,0.7314285714285714,2.2742857142857145,2.3657142857142857,-0.09142857142857143,12.337142857142856,11.685714285714285,0.6514285714285715,4.257142857142857,3.64,0.6171428571428571,0.33296115649056823,4.102857142857143,-0.8171428571428572,8.445714285714285,6.502857142857143,1.457142857142857,0.5457142857142857,1.0618805657142858,1.268187862857143,7.411428571428571,5.914285714285715,0.0,2.2,2.6,-0.4,8.8,16.400000000000002,-7.6000000000000005,5.0,4.8,0.19999999999999982,0.55,3.5999999999999996,-6.6,19.0,-6.6,0.6,0.3,1.0595964,1.6403,1.7999999999999998,9.6,1645.28063965,0.3657142857142857,1.1828571428571428,1.7485714285714287,-0.5657142857142857,10.88,14.617142857142857,-3.737142857142857,4.148571428571429,4.765714285714286,-0.6171428571428571,0.40693877551020413,4.622857142857143,-3.462857142857143,15.411428571428571,-4.194285714285714,0.64,0.32,0.8923046914285715,1.4379038285714285,4.091428571428572,6.828571428571428
2014-09-21,00:00,Leicester,Man United,H,5.0,3.0,-1,1,14-15,1649.01037598,1832.69165039,-183.68127441,5.391428571428572,3.9471428571428575,1.6485714285714284,7,5.5,4.2,1.67,0.0,1.4000000000000001,1.4000000000000001,0.0,9.8,19.6,-9.799999999999999,3.0,4.8,-1.7999999999999998,0.3090909090909091,4.2,-4.2,14.8,-7.199999999999999,1.0,0.5,0.9971657999999999,1.6232031999999998,2.8000000000000003,13.799999999999999,1867.87097168,-1.8285714285714285,0.9485714285714286,0.9942857142857143,-0.045714285714285714,8.325714285714286,22.92,-14.594285714285714,2.474285714285714,5.628571428571429,-3.1542857142857144,0.3163636363636363,4.371428571428571,-5.6971428571428575,14.057142857142857,-5.68,1.5257142857142858,0.58,0.751462742857143,1.7446194914285713,3.6514285714285712,11.274285714285714,0.0,0.4,0.4,0.0,8.200000000000001,9.8,-1.6,2.4,3.0,-0.6,0.2914285714285714,5.2,1.7999999999999998,14.399999999999999,-4.4,1.0,0.5,0.6569914,0.5748432,7.4,2.8000000000000003,1601.95532227,-0.3657142857142857,1.822857142857143,0.5142857142857142,1.3085714285714285,13.085714285714285,8.794285714285714,4.291428571428572,5.228571428571429,2.7885714285714287,2.44,0.36841675617615466,4.182857142857143,2.1714285714285713,13.108571428571429,-2.297142857142857,1.5771428571428572,0.6057142857142858,1.3097144571428574,0.5270114285714286,7.954285714285715,3.142857142857143
